name,name_simbadable,ref_discovery,J_2MASS,W1,spt_ir,ra_j2000_formula,dec_j2000_formula,source_j2000_formula,glon_j2000,glat_j2000,2 deg,4 deg,6 deg (Kepler),8 deg,10 deg,12 deg (TESS 1 detector),14 deg,16 deg,18 deg,20 deg
SDSS J104625.76+042441.0,SDSS J104625.76+042441.0,Knap04,16.888,14.643,L6,161.6073,4.4113,PS1,244.691,52.529,1,6,7,10,15,17,24,29,40,45
2MASS J12352675+4124310,2MASS J12352675+4124310,Kell17,16.709,14.644,L2: (red),188.8613,41.4087,PS1,134.8627,75.3471,0,2,4,7,11,18,25,29,35,39
WISEA J232307.08+054113.0,WISEA J232307.08+054113.0,Schn17,17.6,14.651,L8 (sl. blue),350.7801,5.6873,PS1,86.6031,-50.8478,1,2,5,8,16,21,28,39,48,54
PSO J213.3-027.3,null,Alle16b,16.735,14.652,L1.3 VL-G,213.3741,-27.1459,PS1,324.5703,32.2547,0,0,1,3,4,6,9,15,22,25
2MASS J02292794-0053282,2MASS J02292794-0053282,Geis11,16.49,14.653,L0: VL-G,37.3665,-0.8912,PS1,168.897,-54.7661,1,3,4,8,13,15,24,37,42,50
ULAS J150140.69-005146.8,BRLT 269,Maro15,17.124,14.657,L7,225.4198,-0.8629,CatWISE,356.4674,48.0007,1,1,5,9,11,17,24,28,35,46
SDSS J111320.16+343057.9,2MASS J11132009+3430582,Chiu06,16.767,14.663,L3,168.3339,34.5161,PS1,187.5217,67.7493,1,1,1,1,3,8,13,21,30,37
SDSS J171147.17+233130.5,2MASS J17114716+2331310,Chiu06,16.815,14.668,L3.5:,257.9465,23.5252,PS1,45.0881,31.7187,2,4,6,11,16,21,28,36,49,54
2MASS J14554511+3843329,2MASS J14554511+3843329,Kell17,16.703,14.674,L2,223.9378,38.7259,PS1,64.978,61.6331,0,1,3,7,12,21,28,38,46,56
PSO J321.1619+18.8243,2MASS J21243864+1849263,Best15,17.27,14.675,L9,321.1612,18.8241,PS1,69.6823,-22.0232,0,0,4,5,8,9,9,19,22,28
SIMP J09463358+1808211,SIMP J0946335+180821,Robe16,16.341,14.683,L2.5:: pec,146.6398,18.139,PS1,214.8303,46.6468,0,0,1,4,6,11,20,30,39,49
PSO J349.3359+32.0532,null,Sang23,16.865,14.683,L1.5 VL-G,349.3358,32.0534,PS1,100.6772,-26.7199,0,0,1,3,4,7,17,24,29,40
PSO J229.2354-26.6737,2MASS J15165651-2640251,Best17a,16.459,14.685,L0:,229.2355,-26.6737,PS1,339.0011,25.8243,0,4,4,5,11,16,23,29,33,38
ULAS J084849.71+071512.0,BRLT 78,Maro15,NaN,14.685,L1,132.2071,7.2541,CatWISE,220.1371,29.3587,0,4,6,9,12,13,19,29,32,38
SIMP J10414238-0429259,2MASS J10414238-0429259,Robe16,16.413,14.686,L2.5: pec (blue),160.4266,-4.4907,CatWISE,253.2278,45.4925,0,1,2,6,10,16,23,31,37,43
SIMP J02512861-0818254,SIMP J0251286-081825,Robe16,16.571,14.687,L5:,42.8691,-8.3072,PS1,185.0236,-55.9421,0,2,6,8,12,18,26,32,42,47
SDSS J024256.98+212319.6,2MASS J02425693+2123204,Chiu06,16.977,14.687,L4,40.7373,21.3888,PS1,154.817,-34.4873,0,0,5,7,16,20,26,31,38,51
WISEA J050259.73-610206.1,WISEA J050259.73-610206.1,Schn17,17.087,14.689,L4:,75.7485,-61.0344,CatWISE,270.4847,-36.5384,0,0,1,3,3,3,4,7,12,17
WISEA J232219.45-140726.2,2MASS J23221914-1407238,Luhm14c,15.988,14.691,L1 pec (blue),350.5799,-14.1233,Gaia23,60.5088,-65.4938,1,2,6,7,13,19,24,30,40,50
2MASS J17440969+5135032,2MASS J17440969+5135032,Kell17,16.92,14.693,L1.5,266.0404,51.5842,PS1,78.9052,31.1505,1,3,5,8,11,14,20,24,26,36
SDSS J082030.12+103737.0,2MASS J08203013+1037372,Chiu06,16.98,14.694,L9.5::,125.1257,10.627,PS1,213.2902,24.5529,0,1,4,9,11,17,23,28,31,39
2MASS J16123860+3126489,2MASS J16123860+3126489,Kell17,16.638,14.695,L2,243.1609,31.4469,PS1,51.1334,46.2924,0,2,6,8,16,22,30,42,57,62
SIMP J21503911-0412117,SIMP J2150391-041211,Robe16,16.135,14.698,L1:: pec,327.663,-4.2033,PS1,52.7653,-41.2151,0,1,3,5,11,15,21,27,33,40
2MASS J10524963+1858151,2MASS J10524963+1858151,Kell17,17.298,14.706,L5 pec (red),163.2067,18.9709,PS1,223.2784,61.6015,1,2,5,11,13,20,23,31,38,43
PSO J078.9904+31.0171,PSO J078.9904+31.0171,Best15,NaN,14.706,L1.5 VL-G,78.9903,31.0172,PS1,174.7313,-4.2249,0,0,0,0,2,3,7,14,22,25
SIMP J13391950+1523440,SIMP J1339195+152344,Robe16,16.101,14.709,L0:,204.8311,15.3954,Gaia23,348.8331,73.8309,1,2,5,10,16,21,26,29,41,49
PSO J162.0614+13.9756,2MASS J10481476+1358341,Sang23;Zhan09-phot,16.897,14.713,L5.5,162.0614,13.976,PS1,231.3172,58.4272,0,2,4,9,16,22,30,34,40,45
SDSS J141659.78+500626.4,2MASS J14165987+5006258,Chiu06,16.95,14.719,L4,214.2495,50.1073,PS1,93.2589,61.8035,0,2,4,7,11,17,23,32,45,57
WISEA J180839.55+070021.7,2MASS J18083973+0700236,Schn16a,16.125,14.72,L1 (blue),272.1656,7.0066,PS1,34.3757,12.682,0,0,1,3,5,6,9,10,15,19
WISE J17405782+1317094,2MASS J17405783+1317121,Schn17,17.468,14.726,L9,265.241,13.2865,CatWISE,37.2607,21.5286,0,1,2,3,7,12,17,25,30,39
ULAS J230424.80+130111.3,2MASS J23042486+1301124,DayJ13,16.739,14.732,L5,346.1035,13.0201,PS1,86.6363,-42.1858,0,1,5,11,15,20,26,32,39,46
2MASS J15163838+3333576,2MASS J15163838+3333576,Kell17,16.788,14.733,L1,229.1599,33.566,PS1,53.5767,58.1868,1,2,2,6,12,20,29,36,47,58
WISEA J193430.11-421444.3,2MASS J19343030-4214401,Luhm14c,16.794,14.733,L9 pec (blue),293.6262,-42.2446,CatWISE,356.5777,-25.4443,1,1,1,3,4,6,7,9,15,16
2MASS J01394906+3427226,2MASS J01394906+3427226,Kell17,17.133,14.735,L1,24.9545,34.4563,PS1,134.1494,-27.3592,1,4,6,6,8,11,17,21,28,34
SDSS J162255.27+115924.1,2MASS J16225533+1159238,Chiu06,16.879,14.739,L6:,245.7304,11.99,PS1,26.7591,38.3319,0,1,5,10,18,25,30,33,45,55
SDSS J204317.69-155103.4,2MASS J20431769-1551031,Chiu06,16.625,14.74,L9,310.8237,-15.8509,PS1,30.4117,-31.7361,0,0,1,3,5,8,12,18,22,27
2MASS J04241856+0637448,2MASS J04241856+0637448,Pere18,17.147,14.74,L4,66.0774,6.6293,PS1,187.7562,-28.4698,3,5,6,9,19,27,31,39,48,54
ULAS J094136.50+094214.2,BRLT 108,Maro15,17.575,14.742,L6.5,145.4025,9.704,PS1,224.8958,42.0678,0,2,2,3,7,8,16,25,33,47
SIMP J10441549+0620138,SIMP J1044154+062013,Robe16,16.081,14.743,L0: pec,161.0646,6.3373,PS1,241.6536,53.3355,1,4,8,10,14,19,24,32,39,49
PSO J244.1180+06.3598,PSO J244.1180+06.3598,Best15,NaN,14.745,L9 (red),244.1184,6.3598,PS1,19.508,37.1598,0,1,4,6,11,20,25,36,42,46
ULAS J143615.75+072056.8,BRLT 249,Maro15,NaN,14.75,L5,219.0655,7.3492,PS1,359.2482,58.2417,0,2,5,10,18,23,27,35,42,54
SDSS J084016.42+543002.1,2MASS J08401643+5430019,Zhan09,16.393,14.751,L0,130.0685,54.5006,PS1,163.4874,37.4114,0,1,4,9,11,18,21,27,29,34
SDSS J162051.17+323732.1,2MASS J16205116+3237322,Chiu06,17.507,14.751,L6,245.213,32.6256,PS1,53.1253,44.7218,0,3,5,10,16,21,32,40,52,64
WISEPA J183058.57+454257.9,PSO J277.7441+45.7160,Kirk11,17.95,14.752,L9,277.7436,45.7156,PS1,74.1284,22.448,1,1,1,5,8,8,12,16,23,28
2MASS J15202471+2203340,2MASS J15202471+2203340,Kell17,16.67,14.754,L1,230.1029,22.0596,PS1,32.7101,55.8818,1,1,2,4,11,20,30,38,49,59
WISEA J013556.99-620245.5,WISEA J013556.99-620245.5,Schn17,17.395,14.754,L4,23.9863,-62.0462,CatWISE,294.0129,-54.3046,1,1,3,7,10,15,16,18,20,22
2MASS J16005759+3021571,2MASS J16005759+3021571,Kell15,17.33,14.757,L5,240.2399,30.3659,PS1,49.0523,48.6314,1,3,4,6,15,23,32,43,52,63
2MASS J17570962+4325139,2MASS J17570962+4325139,Kell17,16.729,14.765,L2,269.29,43.4205,PS1,70.034,27.7159,0,0,0,7,11,13,20,23,27,38
ULAS J112029.65-004440.6,BRLT 138,Maro15,NaN,14.768,L2:,170.1235,-0.7446,PS1,261.1227,54.5712,0,1,3,4,13,22,29,32,39,46
PSO J316.5156+04.1173,2MASS J21060371+0407028,Best15,16.812,14.771,L6 (blue) FLD-G,316.5156,4.1174,PS1,53.7671,-27.337,0,0,1,3,9,14,20,24,26,32
SDSS J161626.46+221859.2,2MASS J16162649+2218591,Knap04,17.258,14.777,L5::,244.1104,22.3165,PS1,38.7817,43.5098,1,3,7,11,18,25,36,43,52,62
WISEA J034409.71+013641.5,WISEA J034409.71+013641.5,Schn16a,NaN,14.777,L8,56.0405,1.6123,PS1,185.3446,-39.4858,1,5,7,8,15,22,29,40,52,60
SDSS J213352.72+101841.0,2MASS J21335274+1018410,Chiu06,16.878,14.782,L5:,323.4696,10.3112,PS1,64.0744,-29.2305,1,3,4,4,8,13,14,21,26,35
SDSS J003609.26+241343.3,2MASS J00360925+2413434,Chiu06,17.033,14.782,L5.5,9.0386,24.2287,PS1,118.4778,-38.5107,1,2,4,10,14,22,24,33,41,54
SIMP J12173549+0708334,2MASS J12173549+0708334,Robe16,16.367,14.788,L1,184.3978,7.1426,PS1,279.4985,68.4605,0,2,4,10,13,17,22,31,39,45
ULAS J141203.85+121609.9,2MASS J14120397+1216100,Maro15,16.391,14.793,L4:,213.0165,12.2694,PS1,358.6954,65.9648,2,2,9,13,18,25,29,36,46,56
PSO J182.6569-26.6197,2MASS J12103773-2637106,Best15,16.479,14.796,L2,182.6573,-26.6197,PS1,291.7355,35.3632,0,0,2,4,5,8,14,18,28,34
ULAS J135556.12+085054.3,BRLT 227,Maro15,NaN,14.799,L3,208.984,8.8486,PS1,345.7719,66.1975,1,2,9,15,17,22,31,41,50,56
SDSSp J131415.52-000848.1,2MASS J13141551-0008480,Geba02,16.62,14.803,L3.5:,198.5647,-0.1467,PS1,315.2301,62.1788,0,2,8,12,14,16,22,33,38,51
WISEA J032838.73+015517.7,WISEA J032838.73+015517.7,Schn16a,NaN,14.812,L5 (blue),52.1609,1.9222,PS1,181.7897,-42.2998,1,4,7,11,13,19,26,42,50,64
SDSS J143535.72-004347.0,2MASS J14353572-0043471,Hawl02,16.488,14.813,L2.5,218.8989,-0.7298,PS1,349.1278,52.5397,2,4,6,10,14,17,23,33,42,50
ULAS J031451.72+045346.2,2MASS J03145171+0453455,DayJ13,17.689,14.813,L5.5,48.7155,4.8961,PS1,175.6575,-42.8262,0,1,4,7,15,22,32,38,48,60
2MASS J16091143+2116584,2MASS J16091143+2116584,Kell15,17.19,14.818,L2,242.2977,21.2829,PS1,36.7104,44.8111,2,4,7,14,18,26,31,42,50,60
2MASS J13170488+3447513,2MASS J13170488+3447513,Kell17,16.502,14.819,L0,199.2704,34.7976,PS1,88.9044,80.5695,1,4,7,8,14,20,27,34,39,43
WISEA J025954.88-314655.6,WISEA J025954.88-314655.6,Schn17,17.487,14.822,L4:,44.9793,-31.7817,CatWISE,230.1955,-61.7518,1,1,6,8,11,13,16,21,26,28
2MASS J16135698+4019158,2MASS J16135698+4019158,Kell15,17.46,14.824,L5 red,243.4872,40.3212,PS1,64.0181,46.5105,2,2,5,10,13,20,28,35,40,54
2MASS J00062250+1300451,2MASS J00062250+1300451,Kell17,16.956,14.825,L2,1.5937,13.0125,PS1,106.2728,-48.3962,1,4,8,12,19,28,35,40,52,63
SIMP J22552905-0725440,SIMP J2255290-072544,Robe16,16.08,14.83,L1:: pec,343.8712,-7.429,CatWISE,63.1979,-56.1925,0,0,1,4,16,20,25,33,39,46
SDSS J211846.77-001044.6,2MASS J21184677-0010447,West08,16.204,14.83,L2.2:,319.6949,-0.1791,PS1,51.6114,-32.3429,0,0,4,7,10,14,19,24,29,36
WISE J222219.93+302601.4,2MASS J22221989+3025583,Thom13,16.552,14.834,L9,335.5829,30.433,PS1,88.566,-22.3113,1,2,3,5,6,9,12,16,19,27
SDSS J143211.74-005900.8,SDSS J143211.74-005900.6,Knap04,17.12,14.834,L4.5,218.0489,-0.9835,PS1,347.7781,52.8835,1,4,6,9,13,16,23,33,42,51
SDSS J000250.98+245413.8,2MASS J00025097+2454141,Chiu06,17.165,14.834,L5.5,0.7124,24.9039,PS1,109.1672,-36.6657,0,1,4,9,13,21,27,33,39,48
WISEA J223444.44-230916.1,WISEA J223444.44-230916.1,Schn16a;Grec19,NaN,14.838,L5,338.6838,-23.1544,PS1,32.5886,-58.9028,0,0,3,7,11,15,17,24,28,31
SIMP J00132128+0841006,SIMP J0013212+084100,Robe16,16.525,14.84,L1:,3.3389,8.6835,PS1,107.1603,-53.0181,1,2,5,12,21,27,34,43,56,62
2MASS J04144158+2809583,2MASS J04144158+2809583,Luhm17,16.611,14.84,L2.3 VL-G,63.6731,28.1663,CatWISE,168.3208,-16.2902,0,2,3,7,8,13,21,26,30,36
2MASS J08443811+2226161,2MASS J08443811+2226161,Kell17,16.799,14.841,L2,131.1588,22.4378,PS1,203.179,34.3344,0,3,9,11,15,21,28,33,38,44
ULAS J223756.91+071656.8,BRLT 314,DayJ13,NaN,14.843,L7.5,339.4874,7.2826,PS1,74.8885,-42.8002,0,2,2,7,16,19,24,31,39,44
2MASS J10592523+5659596,2MASS J10592523+5659596,Kell17,16.508,14.846,L1,164.8551,57,PS1,148.8113,54.1339,1,2,6,8,11,16,20,26,33,37
PSO J048.9806+07.5414,2MASS J03155533+0732286,Best15,17.02,14.848,L6: (blue),48.9804,7.5412,PS1,173.4196,-40.7567,0,2,2,7,17,25,31,43,51,58
2MASS J01412651+1001339,2MASS J01412651+1001339,Kell17,17.047,14.856,L5,25.3605,10.0261,PS1,142.6927,-50.917,0,3,7,9,15,19,28,38,52,60
LSPM J1336+2541B,2MASS J13362502+2540368,Deac14b,16.863,14.858,L4,204.1043,25.6769,PS1,27.2645,79.8278,0,0,1,1,6,15,25,35,46,55
2MASS J14124574+3403074,2MASS J14124574+3403074,Kell17,16.554,14.87,L0,213.1906,34.0521,PS1,59.5206,71.2213,1,2,6,8,16,23,29,35,40,54
SIMP J03314657+1944246,SIMP J0331465+194424,Robe16,16.027,14.874,L0::,52.9441,19.7401,PS1,166.8702,-29.1369,0,3,6,12,18,25,32,39,46,56
SDSS J103321.92+400549.5,2MASS J10332186+4005499,Chiu06,16.644,14.876,L6,158.3412,40.0973,PS1,179.5312,58.7194,0,1,3,4,9,11,13,23,29,33
2MASS J10551343+2504028,2MASS J10551343+2504028,Kell17,17.058,14.878,L2,163.8058,25.0674,PS1,210.8471,63.8848,0,2,4,7,9,17,23,26,31,37
WISEA J003052.08-380829.6,WISEA J003052.08-380829.6,Schn17,17.18,14.88,L5,7.7166,-38.1414,CatWISE,323.0488,-78.1715,1,5,8,9,10,14,15,18,23,27
2MASS J01343635-0145444,2MASS J01343635-0145444,Kell17,16.636,14.883,L0,23.6515,-1.7624,PS1,146.9328,-62.6052,0,2,4,10,13,19,28,36,48,59
SIMP J12184982-1332525,SIMP J1218498-133252,Robe16,16.321,14.884,L4:: pec (blue),184.7074,-13.5478,CatWISE,290.9093,48.5612,0,2,2,3,7,9,12,20,29,38
2MASS J14232186+6154005,2MASS J14232186+6154005,Geis11,16.63,14.884,L4,215.8408,61.9001,PS1,105.5469,52.014,0,3,6,6,10,15,19,24,26,35
SIMP J11473434+2153590,SIMP J1147343+215359,Robe16,16.739,14.884,L1.5:,176.8932,21.8998,CatWISE,229.2683,74.576,1,3,5,6,8,14,17,23,32,39
PSO J228.6775-29.7088,2MASS J15144258-2942315,Best17a,16.792,14.884,L1:,228.6774,-29.7088,PS1,336.6294,23.6302,0,2,3,4,7,12,22,30,32,37
PSO J158.1597+05.2231,PSO J158.1597+05.2231,Best15,NaN,14.897,L2 (blue) FLD-G,158.1603,5.2234,PS1,240.2086,50.37,0,5,7,9,13,18,24,30,38,46
PSO J143.6774-29.8356,2MASS J09344258-2950074,Best15,16.409,14.907,L1,143.6774,-29.8354,PS1,259.8236,16.128,1,1,1,2,4,7,11,14,18,20
SIMP J00081285+0806441,2MASS J00081285+0806441,Robe16,16.591,14.91,L0.5::,2.0536,8.1122,PS1,104.8658,-53.2366,1,2,6,9,20,26,33,44,56,62
2MASS J09512690-8023553,2MASS J09512690-8023553,Vos_22,17.098,14.915,L5 pec,147.8618,-80.3986,CatWISE,295.7147,-20.159,0,0,0,2,4,5,7,8,10,11
USco J160727.82-223904.0,2MASS J16072782-2239040,Lodi08,16.798,14.925,L1,241.8659,-22.651,CatWISE,351.3156,21.2952,7,10,13,18,19,22,26,29,34,37
2MASS J14192618+5919047,2MASS J14192618+5919047,Kirk10,16.507,14.929,L1:,214.8593,59.3179,PS1,103.7564,54.412,1,3,4,6,11,15,20,25,30,40
SDSS J152531.32+581053.1,2MASS J15253132+5810525,Knap04,17.055,14.93,L6.5:,231.3805,58.1813,PS1,92.9061,48.9885,0,0,1,5,12,18,22,30,35,42
2MASS J16360752+2336011,2MASS J16360752+2336011,Kell15,17,14.932,L1,249.0314,23.6003,PS1,42.1613,39.5369,1,3,5,10,16,27,35,44,55,64
ULAS J001836.51-002559.1,BRLT 3,DayJ13,NaN,14.937,L9:,4.6519,-0.4331,PS1,105.1296,-62.1647,2,2,4,6,14,23,30,42,52,68
LSPM J0632+5053B,2MASS J06324849+5053351,Deac14b,16.383,14.938,L1.5,98.2021,50.8931,PS1,164.298,17.9538,0,0,1,2,5,7,9,18,21,26
PSO J060.3200+25.9645,2MASS J04011678+2557527,Sarr14;Best17a,16.813,14.944,L1: VL-G,60.3199,25.9646,PS1,167.743,-19.959,0,4,6,7,11,19,21,34,36,42
WISEA J010631.20-231415.1,WISEA J010631.20-231415.1,Schn16a;Grec19,17.338,14.946,L9,16.6309,-23.237,PS1,165.0033,-84.8248,0,0,0,0,4,9,15,19,30,34
2MASS J01414428+2227409,2MASS J01414428+2227409,Kell17,16.808,14.949,L3,25.4346,22.4614,PS1,137.9238,-38.9414,0,0,3,8,12,19,24,31,42,51
ULAS J223636.89+011132.3,2MASS J22363693+0111324,DayJ13,17.145,14.954,L3.5,339.1539,1.1924,PS1,68.5708,-46.9477,0,3,5,9,11,16,23,27,36,50
2MASS J12453705+4028456,2MASS J12453705+4028456,Kell17,16.754,14.956,L2 (blue),191.4045,40.4793,PS1,127.7109,76.5951,1,3,5,8,14,20,24,30,33,41
SDSS J103026.78+021306.4,SDSS J103026.78+021306.4,Knap04,16.889,14.956,L9.5:,157.6117,2.2185,PS1,243.2816,48.0671,1,2,8,9,11,15,22,26,35,46
2MASS J16410015+1335591,2MASS J16410015+1335591,Kell15,17.48,14.961,L2,250.2506,13.5997,PS1,30.8633,34.9869,1,1,6,8,12,23,33,37,45,56
SDSS J121659.17+300306.3,2MASS J12165918+3003054,Chiu06,17.072,14.967,L3.5:,184.2465,30.0516,PS1,189.7729,81.8949,1,2,3,3,3,7,16,24,29,38
2MASS J13081228+6103486,2MASS J13081228+6103486,Geis11,16.67,14.969,L2,197.0512,61.0635,PS1,119.3109,55.9469,0,1,2,5,8,12,17,24,31,37
SIMP J11303803+2341480,2MASS J11303803+2341480,Robe16;Shep09a-phot,16.645,14.971,L2.5: pec (blue),172.6584,23.6967,CatWISE,219.1003,71.4554,0,1,5,7,10,15,20,24,30,36
SDSS J142227.25+221557.1,2MASS J14222720+2215575,Chiu06,17.064,14.976,L6.5::,215.6134,22.2659,PS1,24.678,68.7966,1,1,3,6,12,19,30,37,44,55
SIMP J10520466+1722433,2MASS J10520466+1722433,Robe16,16.707,14.98,L2: pec (blue),163.0197,17.3787,PS1,226.1629,60.8032,1,3,7,10,15,20,27,33,37,45
ULAS J140152.43+090733.1,BRLT 231,Maro15,NaN,14.983,L5,210.4687,9.1258,PS1,348.9797,65.4871,1,2,9,13,18,22,33,40,49,55
SDSS J134525.57+521634.0,2MASS J13452562+5216337,Chiu06,16.945,14.987,L3.5,206.3566,52.2761,PS1,104.6658,62.8954,0,0,3,4,10,18,24,34,43,53
2MASS J12260640+1756293,2MASS J12260640+1756293,Kell17,16.851,14.988,L2,186.5265,17.9414,PS1,269.1741,79.1143,0,0,1,2,5,12,16,25,31,40
SIMP J22484809-0126570,SIMP J2248480-012657,Robe16,16.538,14.989,L1.5: pec (blue),342.2005,-1.449,CatWISE,68.8766,-50.9747,0,2,5,8,12,18,23,33,40,50
SIMP J11171536+1857037,SIMP J1117153+185703,Robe16,16.61,14.992,L1:: pec,169.3139,18.951,PS1,228.6501,66.8897,0,2,5,12,14,19,21,28,39,47
Cha 130540-773958,NAME Cha J1305-7739,Alle06a,NaN,14.992,L1:,196.42,-77.6662,CatWISE,303.7181,-14.8162,1,2,3,3,4,5,6,7,7,8
2MASS J13064517+4548552,2MASS J13064517+4548552,Kell17,17.009,15.004,L9,196.6881,45.8151,PS1,114.686,71.0672,0,2,2,9,18,22,28,33,38,48
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,average,0,2,4,7,10,15,19,25,32,39
